3913	235
8351	749
2248	750
10585	238
2435	820
10154	25
8632	728
9940	727
1582	12
8050	152
6659	443
7564	688
3730	34
3703	181
10320	397
7792	233
5906	197
7957	196
6669	30
8180	243
2754	237
10167	14
2261	476
1567	650
3804	31
2274	237
4165	14
8702	19
6347	557
1227	636
5714	633
2005	177
2321	212
2937	750
1645	638
6750	814
3440	533
1978	25
8222	235
6111	240
1322	276
10693	212
8074	553
7918	89
5463	235
1739	443
10290	536
8276	601
8368	36
5051	442
9739	487
4839	633
5355	277
3682	830
2679	446
2469	233
5079	546
856	237
3763	760
4688	90
5522	269
9686	442
8852	384
1143	216
9783	14
5266	453
10804	196
6290	487
7418	73
7866	748
6893	238
2574	89
5475	31
10515	736
3597	524
2274	297
5830	473
4607	822
10379	557
6792	621
6251	687
4406	271
4429	177
1546	155
3827	725
7648	470
9555	42
7395	442
6421	217
3179	232
7207	492
7316	177
7488	239
7452	608
8305	576
8123	44
9192	202
7573	89
2875	728
5163	259
6354	369
8291	241
3069	123
6471	44
7406	513
2473	293
2097	513
9406	421
7619	31
6133	633
6097	217
8702	57
7626	444
5896	31
1795	378
5746	748
7522	637
6684	443
1432	182
1495	235
7108	182
9179	246
9185	58
6740	42
7224	185
4197	157
4996	487
3709	785
2257	73
9691	77
6222	34
9612	633
1803	439
4365	197
1474	611
1294	34
960	567
5435	15
4951	212
5278	237
9552	23
10308	234
9618	232
4739	240
8298	442
7379	749
2180	757
1396	168
4404	487
6847	616
4084	265
9549	741
6681	196
1057	517
5262	23
6364	58
9298	305
9681	10
916	494
2784	748
9913	651
4056	466
6671	42
3876	487
2767	763
9086	442
1363	493
1964	687
10314	727
10758	25
2648	487
8948	466
2579	750
5256	487
10737	242
9895	232
3064	633
8123	772
1677	729
8056	237
3465	238
1435	621
4665	445
7606	93
2399	14
1204	728
2554	53
3964	241
2616	640
9890	736
10673	421
8314	166
10322	712
2660	513
1017	633
1023	36
8613	443
7342	123
6766	616
3822	532
1321	461
4638	31
4478	197
4717	621
7497	445
10563	442
4880	794
1923	236
4469	466
10747	762
7181	155
8364	276
6673	726
5084	89
10314	89
10330	11
5651	469
7737	182
4051	442
3414	216
5695	728
3602	750
1998	115
9004	242
8953	354
9969	458
4531	756
1555	557
5905	224
6177	53
3781	633
6375	487
5639	237
9893	493
8986	584
3631	81
8841	181
1636	421
2232	323
3013	729
3609	504
7578	218
8085	232
5617	340
7415	232
10299	443
10226	29
6431	552
9070	737
6124	728
5101	196
7300	374
10060	443
3532	714
9073	177
856	736
4874	557
4864	830
9796	14
4798	238
3090	79
1445	517
4193	621
3959	216
5752	727
3481	127
9543	442
3932	748
972	232
2297	81
3021	756
5223	493
6733	236
5018	487
9756	443
6043	235
3267	258
8290	830
7622	761
9624	442
9199	728
8949	651
975	353
6273	451
4305	633
5165	15
8289	240
2033	235
10606	727
10600	592
1205	729
7148	315
3522	158
2064	223
9955	748
5255	577
1094	487
3941	633
5684	442
3038	175
5044	50
8645	155
2146	443
7540	244
6597	557
7300	450
8091	235
3606	182
1415	748
5894	233
4171	730
5851	81
4458	522
5880	354
4951	443
3720	443
3867	196
5398	80
2995	762
1103	749
8670	196
6679	445
2072	728
6244	235
3614	646
1800	750
3601	637
7685	25
9790	445
2254	196
6505	236
2131	487
7308	761
8399	216
7751	760
10689	567
8627	54
10112	785
5342	239
5881	517
10753	439
9387	761
7787	222
10266	730
2843	437
10802	379
4445	233
9474	237
1697	79
1603	36
4304	240
5810	785
5718	25
4023	32
9037	444
5193	25
10111	445
1945	443
9785	722
8428	567
9322	235
1076	574
3540	239
10274	236
5289	387
5888	495
1549	237
6402	751
4379	487
1255	197
8272	452
6049	196
4694	441
3597	607
5916	233
2130	831
5600	814
6533	456
7332	493
9681	44
7360	236
4796	89
3717	763
4179	15
3152	239
2583	163
5176	236
10164	445
2136	330
7093	633
9224	727
9830	196
1384	461
1912	534
2472	749
9560	25
4465	749
6977	536
8105	182
9262	90
864	633
1564	818
2805	535
4155	728
1392	443
5158	379
1142	77
5720	442
7676	607
9716	31
10470	238
10747	637
7186	493
2694	584
2263	71
3409	121
5447	444
9844	812
2725	567
5328	750
4726	216
6070	558
3083	305
3666	444
2271	34
1250	728
1591	727
9432	640
3634	451
4116	269
6631	772
4849	31
9764	55
932	445
4033	749
9027	727
907	235
8963	238
9653	340
6251	442
4141	749
9284	343
5425	25
3976	236
2318	728
2954	785
6033	443
2105	461
4077	749
10608	57
4683	445
2058	620
9060	5
3566	469
6288	36
6904	202
6842	305
3425	726
5879	33
5177	729
8935	318
7718	727
9234	756
9517	233
5905	232
6620	592
8102	723
3197	276
2011	277
2281	785
6415	557
9785	646
9911	314
2410	830
3088	236
9658	34
2677	451
8979	748
2787	175
4995	233
3447	487
3605	749
8067	145
1141	183
9232	611
2410	445
9111	217
7228	232
9553	611
10757	102
1620	557
10421	490
10429	620
