235	3913
749	8351
750	2248
238	10585
820	2435
25	10154
728	8632
727	9940
12	1582
152	8050
443	6659
688	7564
34	3730
181	3703
397	10320
233	7792
197	5906
196	7957
30	6669
243	8180
237	2754
14	10167
476	2261
650	1567
31	3804
237	2274
14	4165
19	8702
557	6347
636	1227
633	5714
177	2005
212	2321
750	2937
638	1645
814	6750
533	3440
25	1978
235	8222
240	6111
276	1322
212	10693
553	8074
89	7918
235	5463
443	1739
536	10290
601	8276
36	8368
442	5051
487	9739
633	4839
277	5355
830	3682
446	2679
233	2469
546	5079
237	856
760	3763
90	4688
269	5522
442	9686
384	8852
216	1143
14	9783
453	5266
196	10804
487	6290
73	7418
748	7866
238	6893
89	2574
31	5475
736	10515
524	3597
297	2274
473	5830
822	4607
557	10379
621	6792
687	6251
271	4406
177	4429
155	1546
725	3827
470	7648
42	9555
442	7395
217	6421
232	3179
492	7207
177	7316
239	7488
608	7452
576	8305
44	8123
202	9192
89	7573
728	2875
259	5163
369	6354
241	8291
123	3069
44	6471
513	7406
293	2473
513	2097
421	9406
31	7619
633	6133
217	6097
57	8702
444	7626
31	5896
378	1795
748	5746
637	7522
443	6684
182	1432
235	1495
182	7108
246	9179
58	9185
42	6740
185	7224
157	4197
487	4996
785	3709
73	2257
77	9691
34	6222
633	9612
439	1803
197	4365
611	1474
34	1294
567	960
15	5435
212	4951
237	5278
23	9552
234	10308
232	9618
240	4739
442	8298
749	7379
757	2180
168	1396
487	4404
616	6847
265	4084
741	9549
196	6681
517	1057
23	5262
58	6364
305	9298
10	9681
494	916
748	2784
651	9913
466	4056
42	6671
487	3876
763	2767
442	9086
493	1363
687	1964
727	10314
25	10758
487	2648
466	8948
750	2579
487	5256
242	10737
232	9895
633	3064
772	8123
729	1677
237	8056
238	3465
621	1435
445	4665
93	7606
14	2399
728	1204
53	2554
241	3964
640	2616
736	9890
421	10673
166	8314
712	10322
513	2660
633	1017
36	1023
443	8613
123	7342
616	6766
532	3822
461	1321
31	4638
197	4478
621	4717
445	7497
442	10563
794	4880
236	1923
466	4469
762	10747
155	7181
276	8364
726	6673
89	5084
89	10314
11	10330
469	5651
182	7737
442	4051
216	3414
728	5695
750	3602
115	1998
242	9004
354	8953
458	9969
756	4531
557	1555
224	5905
53	6177
633	3781
487	6375
237	5639
493	9893
584	8986
81	3631
181	8841
421	1636
323	2232
729	3013
504	3609
218	7578
232	8085
340	5617
232	7415
443	10299
29	10226
552	6431
737	9070
728	6124
196	5101
374	7300
443	10060
714	3532
177	9073
736	856
557	4874
830	4864
14	9796
238	4798
79	3090
517	1445
621	4193
216	3959
727	5752
127	3481
442	9543
748	3932
232	972
81	2297
756	3021
493	5223
236	6733
487	5018
443	9756
235	6043
258	3267
830	8290
761	7622
442	9624
728	9199
651	8949
353	975
451	6273
633	4305
15	5165
240	8289
235	2033
727	10606
592	10600
729	1205
315	7148
158	3522
223	2064
748	9955
577	5255
487	1094
633	3941
442	5684
175	3038
50	5044
155	8645
443	2146
244	7540
557	6597
450	7300
235	8091
182	3606
748	1415
233	5894
730	4171
81	5851
522	4458
354	5880
443	4951
443	3720
196	3867
80	5398
762	2995
749	1103
196	8670
445	6679
728	2072
235	6244
646	3614
750	1800
637	3601
25	7685
445	9790
196	2254
236	6505
487	2131
761	7308
216	8399
760	7751
567	10689
54	8627
785	10112
239	5342
517	5881
439	10753
761	9387
222	7787
730	10266
437	2843
379	10802
233	4445
237	9474
79	1697
36	1603
240	4304
785	5810
25	5718
32	4023
444	9037
25	5193
445	10111
443	1945
722	9785
567	8428
235	9322
574	1076
239	3540
236	10274
387	5289
495	5888
237	1549
751	6402
487	4379
197	1255
452	8272
196	6049
441	4694
607	3597
233	5916
831	2130
814	5600
456	6533
493	7332
44	9681
236	7360
89	4796
763	3717
15	4179
239	3152
163	2583
236	5176
445	10164
330	2136
633	7093
727	9224
196	9830
461	1384
534	1912
749	2472
25	9560
749	4465
536	6977
182	8105
90	9262
633	864
818	1564
535	2805
728	4155
443	1392
379	5158
77	1142
442	5720
607	7676
31	9716
238	10470
637	10747
493	7186
584	2694
71	2263
121	3409
444	5447
812	9844
567	2725
750	5328
216	4726
558	6070
305	3083
444	3666
