633	1468
487	1322
31	866
727	1562
32	867
749	1584
748	1583
728	1563
89	924
729	1564
442	1277
443	1278
730	1565
235	1070
492	1327
756	1591
750	1585
506	1341
181	1016
177	1012
236	1071
444	1279
237	1072
760	1595
761	1596
182	1017
785	1620
25	860
651	1486
503	1338
494	1329
196	1031
358	1193
346	1181
36	871
504	1339
174	1009
290	1125
479	1314
57	892
557	1392
495	1330
212	1047
450	1285
421	1256
606	1441
830	1665
183	1018
673	1508
532	1367
67	902
588	1423
77	912
791	1626
716	1551
81	916
155	990
71	906
79	914
418	1253
121	956
269	1104
538	1373
787	1622
343	1178
420	1255
53	888
52	887
445	1280
446	1281
456	1291
447	1282
616	1451
34	869
534	1369
353	1188
772	1607
44	879
175	1010
42	877
640	1475
620	1455
241	1076
751	1586
15	850
72	907
611	1446
608	1443
609	1444
127	962
16	851
163	998
272	1107
309	1144
484	1319
208	1043
273	1108
274	1109
718	1553
189	1024
271	1106
647	1482
394	1229
688	1523
275	1110
719	1554
686	1521
395	1230
216	1051
239	1074
90	925
134	969
14	849
58	893
621	1456
546	1381
425	1260
157	992
233	1068
232	1067
234	1069
197	1032
762	1597
763	1598
757	1592
758	1593
759	1594
238	1073
240	1075
244	1079
242	1077
243	1078
245	1080
88	923
553	1388
145	980
552	1387
724	1559
357	1192
19	854
217	1052
466	1301
723	1558
755	1590
231	1066
631	1466
493	1328
735	1570
817	1652
715	1550
592	1427
0	835
369	1204
636	1471
60	895
558	1393
490	1325
488	1323
123	958
168	1003
171	1006
645	1480
323	1158
463	1298
63	898
378	1213
62	897
646	1481
722	1557
469	1304
114	949
264	1099
305	1140
23	858
826	1661
265	1100
115	950
258	1093
22	857
726	1561
259	1094
619	1454
169	1004
33	868
517	1352
11	846
481	1316
461	1296
387	1222
508	1343
388	1223
389	1224
390	1225
41	876
827	1662
221	1056
746	1581
470	1305
128	963
687	1522
21	856
513	1348
637	1472
340	1175
379	1214
73	908
612	1447
603	1438
610	1445
604	1439
605	1440
536	1371
166	1001
170	1005
725	1560
396	1231
110	945
80	915
515	1350
299	1134
473	1308
10	845
218	1053
794	1629
533	1368
9	844
792	1627
583	1418
587	1422
215	1050
93	928
675	1510
524	1359
156	991
525	1360
184	1019
276	1111
743	1578
518	1353
268	1103
577	1412
669	1504
284	1119
285	1120
187	1022
383	1218
206	1041
384	1219
82	917
54	889
767	1602
607	1442
356	1191
511	1346
754	1589
64	899
377	1212
314	1149
6	841
35	870
732	1567
474	1309
313	1148
681	1516
828	1663
801	1636
624	1459
439	1274
701	1536
786	1621
507	1342
391	1226
39	874
40	875
13	848
476	1311
567	1402
211	1046
576	1411
638	1473
56	891
615	1450
778	1613
277	1112
584	1419
736	1571
46	881
317	1152
550	1385
97	932
648	1483
98	933
705	1540
707	1542
327	1162
574	1409
712	1547
769	1604
793	1628
598	1433
209	1044
808	1643
799	1634
78	913
261	1096
158	993
152	987
159	994
768	1603
50	885
55	890
770	1605
5	840
580	1415
202	1037
812	1647
818	1653
822	1657
823	1658
176	1011
784	1619
192	1027
135	970
437	1272
601	1436
426	1261
2	837
441	1276
195	1030
629	1464
556	1391
559	1394
831	1666
29	864
731	1566
24	859
764	1599
460	1295
448	1283
193	1028
465	1300
614	1449
788	1623
539	1374
540	1375
194	1029
436	1271
65	900
262	1097
201	1036
1	836
721	1556
486	1321
824	1659
84	919
430	1265
429	1264
374	1209
185	1020
795	1630
109	944
368	1203
431	1266
428	1263
375	1210
372	1207
543	1378
417	1252
591	1426
366	1201
373	1208
530	1365
399	1234
179	1014
37	872
458	1293
133	968
825	1660
186	1021
341	1176
432	1267
92	927
297	1132
625	1460
28	863
30	865
545	1380
738	1573
685	1520
468	1303
451	1286
148	983
549	1384
407	1242
45	880
809	1644
260	1095
528	1363
622	1457
523	1358
393	1228
315	1150
298	1133
203	1038
376	1211
43	878
108	943
137	972
734	1569
335	1170
381	1216
742	1577
563	1398
293	1128
365	1200
554	1389
310	1145
266	1101
349	1184
510	1345
324	1159
392	1227
146	981
617	1452
397	1232
644	1479
223	1058
68	903
561	1396
798	1633
330	1165
331	1166
344	1179
676	1511
116	951
452	1287
454	1289
453	1288
113	948
12	847
467	1302
581	1416
280	1115
281	1116
362	1197
516	1351
790	1625
618	1453
287	1122
602	1437
579	1414
682	1517
263	1098
747	1582
829	1664
332	1167
348	1183
222	1057
642	1477
696	1531
593	1428
709	1544
708	1543
677	1512
753	1588
815	1650
816	1651
354	1189
435	1270
136	971
807	1642
649	1484
814	1649
813	1648
820	1655
819	1654
129	964
595	1430
714	1549
154	989
565	1400
167	1002
355	1190
400	1235
405	1240
404	1239
401	1236
402	1237
741	1576
737	1572
282	1117
717	1552
138	973
140	975
347	1182
821	1656
306	1141
49	884
594	1429
697	1532
641	1476
639	1474
